Company,year,Current ratio (times),Debt to Asset ratio,Debt to equity ratio (times),Equity turnover,Free Cash Flow Return,Interest Coverage Ratio,Invested Capital Turnover,Net profit margin,Pre Tax Margin,Quick ratio (times),Return on capital employed,Return on equity,Return on sales,Return on total assets,Sales Growth Over Past Year,Acquired,Log_assets,Log_sales
Saven Technologies Ltd.,2018,7.72,0.0,0.0,0.89,0.09,123.5,0.89,21.47,29.8,7.72,20.61,20.61,26.96,18.66,26.31,0,4.935911747900319,4.664382045619937
Saven Technologies Ltd.,2019,7.75,0.0,0.0,0.88,0.15,123.5,0.88,21.49,28.76,7.75,19.85,19.85,27.04,18.45,8.39,0,5.011967739330034,4.74493212836325
Saven Technologies Ltd.,2020,11.61,0.0,0.0,0.55,0.09,123.5,0.55,23.61,30.53,11.61,14.63,14.63,25.54,13.7,-31.91,0,5.076423034634259,4.360547602996758
Saven Technologies Ltd.,2021,11.61,0.0,0.0,0.55,0.09,123.5,0.55,23.61,30.53,11.61,14.63,14.63,25.54,13.7,-31.91,0,5.076423034634259,4.360547602996758
Seshachal Technologies Ltd.,2001,9.0,0.0,0.0,0.01,0.01,,0.01,-100.0,-100.0,9.0,-0.76,-0.76,33.33,-0.76,50.0,0,3.735285826928092,-1.2039728043259361
Seshachal Technologies Ltd.,2002,32.5,0.0,0.0,0.02,0.02,,0.02,33.33,33.33,32.5,0.72,0.72,66.67,0.72,200.0,0,3.817712325956905,-0.10536051565782628
Seshachal Technologies Ltd.,2003,56.0,0.0,0.0,0.04,-0.07,,0.04,-27.78,-27.78,56.0,-1.11,-1.11,11.76,-1.11,88.89,0,3.8732821771117156,0.5306282510621704
Seshachal Technologies Ltd.,2004,48.0,0.0,0.0,0.01,-0.03,,0.01,-100.0,-100.0,48.0,-1.04,-1.04,0.0,-1.04,-76.47,0,3.92395157629342,-0.916290731874155
Seshachal Technologies Ltd.,2005,40.0,0.0,0.0,0.01,-0.18,,0.01,-271.43,-271.43,40.0,-3.61,-3.61,-216.67,-3.61,50.0,0,4.023564380161053,-0.5108256237659907
Seshachal Technologies Ltd.,2006,21.5,0.0,0.0,0.03,0.33,,0.03,-20.0,-30.0,21.5,-0.68,-0.68,-5.26,-0.68,216.67,0,4.139955073474153,0.6418538861723947
Seshachal Technologies Ltd.,2007,1.0,0.01,0.01,0.1,-0.28,,0.1,10.67,12.0,1.0,1.12,1.13,12.16,1.11,289.47,0,4.578826210648489,2.0014800002101243
Seshachal Technologies Ltd.,2008,10.0,0.0,0.0,0.05,0.07,,0.05,-7.32,-7.32,10.0,-0.37,-0.37,33.33,-0.37,-47.3,0,4.564348191467836,1.3609765531356006
Seshachal Technologies Ltd.,2009,2.5,0.0,0.0,0.01,-0.01,,0.01,-233.33,-233.33,2.5,-2.6,-2.6,-33.33,-2.59,-76.92,0,4.543294782270004,-0.10536051565782628
Seshachal Technologies Ltd.,2010,11.0,0.0,0.0,0.01,0.0,,0.01,-150.0,-150.0,11.0,-1.87,-1.87,40.0,-1.86,11.11,0,4.523960130562548,0.0
Seshachal Technologies Ltd.,2011,2.39,0.0,0.0,0.08,0.0,,0.08,4.35,5.8,2.39,0.37,0.37,47.83,0.36,590.0,0,4.551769409260976,1.9315214116032138
Seshachal Technologies Ltd.,2012,1.71,0.0,0.0,0.02,0.0,,0.02,-100.0,-111.76,1.71,-2.06,-2.07,11.76,-1.99,-75.36,0,4.548599834499697,0.5306282510621704
Seshachal Technologies Ltd.,2013,0.0,0.07,0.11,0.0,-3.76,,0.0,-41.665,-47.545,0.0,-188.13,-189.62,35.045,-173.37,-39.13,0,2.3608540011180215,0.371563556432483
Seshachal Technologies Ltd.,2014,0.59,0.11,0.18,0.18,0.09,,0.16,16.67,16.67,0.59,2.68,3.08,58.33,1.82,-2.9000000000000057,0,2.4336133554004498,0.1823215567939546
Seshachal Technologies Ltd.,2015,0.67,0.04,0.06,0.24,-0.02,,0.21,0.0,0.0,0.67,0.0,0.0,31.25,0.0,33.33,0,2.388762789235098,0.47000362924573563
Seshachal Technologies Ltd.,2016,0.46,0.03,0.05,0.0,-0.02,,0.0,22.725,27.275,0.0,-2.9,-3.05,42.9,-1.85,6173.736666666666,0,2.3702437414678603,0.30010459245033816
Seshachal Technologies Ltd.,2017,12.5,0.05,0.06,0.17,7.41,,0.16,45.45,54.55,11.5,7.14,7.52,54.55,5.49,12314.143333333332,0,2.0149030205422647,0.09531017980432493
Seshachal Technologies Ltd.,2018,1.19,0.02,0.09,36.45,0.02,,34.02,-1.27,-1.27,1.11,-43.33,-46.43,-0.73,-15.76,18454.55,0,3.2386784521643803,5.318610069815799
Seshachal Technologies Ltd.,2019,1.14,0.0,0.0,8.3,0.01,,7.93,0.28,0.28,1.14,2.2,2.3,0.83,0.32,-82.31,0,3.5890591188317256,3.586292865338835
Seshachal Technologies Ltd.,2020,1.12,0.0,0.0,28.13,-0.01,,28.13,1.26,1.46,1.12,35.51,35.51,1.93,4.23,316.9,0,3.9815490680767565,5.01396308418893
Seshachal Technologies Ltd.,2021,1.12,0.0,0.0,28.13,-0.01,,28.13,1.26,1.46,1.12,35.51,35.51,1.93,4.23,316.9,0,3.9815490680767565,5.01396308418893
Softcell Technologies Pvt. Ltd.,2000,1.67,0.0,0.01,11.1,,14.0,9.31,,2.77,1.53,,,,,44.01,0,,
Softcell Technologies Pvt. Ltd.,2001,1.22,0.04,0.11,7.44,,9.825,7.07,,-4.52,1.09,,,,,-7.63,0,,
Softcell Technologies Pvt. Ltd.,2002,1.33,0.0,0.0,11.98,0.15,5.65,11.34,0.88,0.77,1.27,9.94,10.5,2.38,4.21,40.31,0,5.1896179496246955,6.791333815964886
Softcell Technologies Pvt. Ltd.,2003,1.38,0.06,0.13,10.05,-0.03,11.2,9.39,1.13,1.22,1.29,10.58,11.33,2.33,5.11,-6.29,0,5.240158452374504,6.726353299247566
Softcell Technologies Pvt. Ltd.,2004,1.22,0.0,0.0,11.05,0.15,29.44,10.44,1.84,2.35,1.18,19.21,20.34,3.24,6.78,30.25,0,5.9962033014551555,6.990624756804432
Softcell Technologies Pvt. Ltd.,2005,1.13,0.0,0.0,14.45,0.01,38.0,14.45,1.44,2.32,1.11,20.81,20.82,2.78,4.43,46.93,0,6.454726753942363,7.375443730270433
Softcell Technologies Pvt. Ltd.,2006,1.09,0.0,0.0,16.39,0.1,27.3,16.36,0.3566666666666667,3.01,0.66,4.77,4.760000000000002,1.4066666666666665,1.3833333333333329,25.78,0,6.7005260864819975,7.565016180977674
Softcell Technologies Pvt. Ltd.,2007,1.19,0.0,0.0,16.78,0.19000000000000003,48.86,16.75,-0.7266666666666666,4.86,1.04,-11.27,-11.299999999999997,0.033333333333333215,-1.663333333333334,37.15,0,6.897671272528117,7.724314069457282
Softcell Technologies Pvt. Ltd.,2008,0.98,0.0,0.0,15.08,0.28,60.565,15.05,-1.81,-1.79,0.97,-27.31,-27.36,-1.34,-4.71,-5.74,0,7.062277318418308,7.861688556280803
Softcell Technologies Pvt. Ltd.,2009,0.64,0.02,0.16,6.14,-0.29,72.27,5.63,7.0,9.66,0.64,40.58,44.24,11.99,6.29,-58.58,0,7.167732080341696,6.980354971396481
Softcell Technologies Pvt. Ltd.,2010,1.07,0.03,0.15,6.72,-0.10499999999999998,18.75,5.83,0.665,4.43,0.61,12.14,13.315000000000001,5.585,-0.21999999999999975,30.44,0,7.0587581525186645,7.0926568380394786
Softcell Technologies Pvt. Ltd.,2011,0.93,0.04,0.06,3.05,0.08,9.975,2.83,-5.67,25.66,0.88,-16.3,-17.61,-0.82,-6.73,-5.11,0,6.9364399128420455,7.19361068409251
Softcell Technologies Pvt. Ltd.,2012,1.17,0.03,0.05,2.22,0.03,1.2,2.11,-0.1,0.05,1.13,-0.22,-0.23,1.52,-0.15,7.54,0,6.911846896885391,7.266338401190171
Softcell Technologies Pvt. Ltd.,2013,1.22,0.05,0.07,2.18,-0.07,2.466666666666667,2.06,-6.48,0.02,1.19,-13.54,-14.33,0.78,-9.16,-9.87,0,6.740164686788177,7.162397497355718
Softcell Technologies Pvt. Ltd.,2014,1.13,0.02,0.03,2.88,0.05,3.7333333333333334,2.75,-1.48,-1.74,1.1,-4.1,-4.3,0.72,-2.68,21.03,0,6.795146334599483,7.353274086547475
Softcell Technologies Pvt. Ltd.,2015,1.16,0.04,0.07,3.51,-0.05,5.0,3.35,0.47,1.05,1.02,1.58,1.65,2.22,0.95,21.0,0,6.878944197128018,7.543855804162806
Softcell Technologies Pvt. Ltd.,2016,1.73,0.01,0.02,5.58,0.03,14.06,5.36,0.92,1.34,1.63,4.92,5.12,2.03,2.81,65.05,0,6.970354420738657,8.044914977262486
Softcell Technologies Pvt. Ltd.,2017,1.05,0.13,0.3,4.85,0.19,0.57,4.16,-0.84,1.72,1.0,-3.5,-4.07,2.31,-1.89,-8.43,0,7.291996750638675,7.956827122090111
Softcell Technologies Pvt. Ltd.,2018,0.83,0.0,0.0,5.19,0.09,2.1,4.04,0.27,1.83,0.83,1.08,1.39,3.53,0.58,-41.29,0,4.4343818650078095,7.4243442626372325
Softcell Technologies Pvt. Ltd.,2019,0.97,0.0,0.0,0.74,0.37,1.815,0.74,1.25,1.88,0.97,0.97,0.97,-0.98,0.45,-98.17,0,4.535820107853298,3.4242626545931514
Softcell Technologies Pvt. Ltd.,2020,6.22,0.0,0.0,0.8,-0.7,1.53,0.8,-0.27,-17.07,6.22,-0.26,-0.26,-12.79,-0.15,-0.65,0,3.673765816303888,3.417726683613366
Softcell Technologies Pvt. Ltd.,2021,6.22,0.0,0.0,0.8,-0.7,1.53,0.8,-0.27,-17.07,6.22,-0.26,-0.26,-12.79,-0.15,-0.65,0,3.673765816303888,3.417726683613366
Steria (India) Ltd.,2000,4.3,0.1,0.13,2.14,0.1,12.89,1.83,12.14,12.29,4.25,22.45,26.15,17.39,19.31,25.21,0,6.8277375709961055,7.206006302783152
Steria (India) Ltd.,2001,2.4,0.13,0.18,1.95,0.14,22.79,1.68,21.41,21.36,2.4,36.98,42.94,26.37,31.17,32.28,0,7.373688133857391,7.485772152288451
Steria (India) Ltd.,2002,1.33,0.1,0.13,1.27,0.26,36.15,1.1,24.6,25.32,1.33,27.94,32.2,28.41,23.77,-3.15,0,7.642428206370581,7.453735668822503
Steria (India) Ltd.,2003,2.68,0.02,0.02,1.14,0.2,43.56,1.06,19.94,20.89,2.68,21.18,22.7,29.48,18.29,19.59,0,7.792266344320266,7.632594906274572
Steria (India) Ltd.,2004,4.42,0.0,0.0,1.23,0.15,125.0,1.21,24.75,24.99,4.42,30.46,30.78,31.46,25.89,42.21,0,8.092361760817107,7.984735267523133
Steria (India) Ltd.,2005,4.81,0.0,0.0,1.35,0.23,2307.4,1.35,23.85,25.36,4.81,32.75,32.75,31.67,27.61,52.08,0,8.423629485637923,8.403957301803581
Steria (India) Ltd.,2006,7.46,0.01,0.01,1.21,0.2,2060.5,1.21,22.6,22.3,7.46,27.94,28.04,27.91,24.1,21.12,0,8.669776929946236,8.59556065049025
Steria (India) Ltd.,2007,7.59,0.01,0.01,0.99,0.06,5406.0,0.98,15.12,18.85,7.59,15.42,15.54,22.27,13.52,0.95,0,8.829255632593396,8.605057537857306
Steria (India) Ltd.,2008,4.3,0.0,0.0,0.76,0.15,4460.335,0.75,14.39,23.01,4.29,11.28,11.33,24.53,9.33,-12.63,0,9.044533690799872,8.469996756585262
Steria (India) Ltd.,2009,3.92,0.0,0.0,0.73,0.19,3514.67,0.73,13.17,17.76,3.92,11.04,11.05,10.59,8.49,8.57,0,9.199764645603999,8.552193472600859
Steria (India) Ltd.,2010,7.11,0.0,0.0,0.65,0.04,1005.33,0.65,11.43,16.44,7.11,8.44,8.45,8.02,6.71,-2.12,0,9.18406826263732,8.530780464924753
Steria (India) Ltd.,2011,5.58,0.0,0.0,0.71,-0.01,265.68,0.71,12.55,18.12,5.35,9.6,9.6,16.87,7.83,21.01,0,9.338126542372112,8.72148822013159
Steria (India) Ltd.,2012,5.6,0.0,0.0,0.66,0.13,123.89,0.66,12.92,18.59,5.42,9.25,9.25,16.22,7.41,2.72,0,9.423724454221956,8.748304912379623
Steria (India) Ltd.,2013,6.93,0.0,0.0,0.58,-0.01,178.3,0.58,14.02,19.71,6.72,8.99,8.99,20.63,7.24,-4.38,0,9.509800312238498,8.703506769479729
Steria (India) Ltd.,2014,9.08,0.0,0.0,0.44,-0.08,175.95,0.44,16.05,23.16,8.79,8.69,8.69,9.77,7.28,-17.08,0,9.512198980795578,8.516192691082654
Steria (India) Ltd.,2015,11.49,0.0,0.0,0.35,0.0,201.98,0.35,14.88,21.93,11.17,6.32,6.32,10.67,5.57,-13.93,0,9.546605444283209,8.366230757062036
Steria (India) Ltd.,2016,9.9,0.0,0.0,0.49,0.05,1851.62,0.49,13.12,21.53,9.68,7.36,7.36,12.77,6.5,45.57,0,9.605943678645668,8.74171179690998
Steria (India) Ltd.,2017,10.47,0.0,0.0,0.55,-0.01,6474.5,0.55,10.64,17.93,10.45,6.76,6.76,6.43,5.89,8.7,0,9.5040765811032,8.825089571118259
Steria (India) Ltd.,2018,13.05,0.0,0.0,0.67,-0.04,924.64,0.67,9.74,15.73,13.0,7.17,7.17,9.41,6.35,10.51,0,9.378241789858833,8.92506872544561
Steria (India) Ltd.,2019,10.44,0.0,0.0,0.72,0.0,14028.0,0.72,11.1,17.16,10.42,9.19,9.19,6.25,8.29,-5.69,0,9.230407670126295,8.866440619526173
Steria (India) Ltd.,2020,6.72,0.05,0.06,0.75,0.13,43.33,0.73,10.51,13.28,6.69,8.23,8.48,13.59,7.37,0.46,0,9.363756496369358,8.871014066372064
Steria (India) Ltd.,2021,6.72,0.05,0.06,0.75,0.13,43.33,0.73,10.51,13.28,6.69,8.23,8.48,13.59,7.37,0.46,0,9.363756496369358,8.871014066372064
Syntel Pvt. Ltd.,2000,12.43,0.0,0.0,0.87,,,0.87,,55.97,12.42,,,,,149.59,0,,
Syntel Pvt. Ltd.,2001,16.92,0.0,0.0,0.71,,,0.71,,51.62,16.92,,,,,26.38,0,,
Syntel Pvt. Ltd.,2002,20.07,0.0,0.0,0.82,0.15,,0.82,36.11,43.75,20.07,32.56,32.56,43.5,30.27,63.14,0,8.225556643656727,7.7928029911163605
Syntel Pvt. Ltd.,2003,22.95,0.0,0.0,0.85,0.21,,0.85,36.98,41.88,22.95,32.57,32.57,48.38,30.46,45.1,0,8.534227283972017,8.16502237436579
Syntel Pvt. Ltd.,2004,14.17,0.0,0.0,0.8,0.15,,0.8,27.71,30.42,14.17,22.87,22.87,32.14,21.16,23.54,0,8.801996123117174,8.37641273052715
Syntel Pvt. Ltd.,2005,7.08,0.0,0.0,1.01,0.28,,1.01,28.61,31.0,7.08,30.73,30.73,29.62,27.34,22.1,0,8.551227400959142,8.576103403294956
Syntel Pvt. Ltd.,2006,6.87,0.0,0.0,1.17,0.18,,1.17,23.56,28.47,6.87,28.33,28.33,31.34,24.34,14.74,0,8.842604480678025,8.713614872588973
Syntel Pvt. Ltd.,2007,4.98,0.0,0.0,1.05,0.15,,1.05,15.97,18.69,4.98,17.19,17.19,24.91,14.48,11.84,0,9.047244805667118,8.825530468793051
Syntel Pvt. Ltd.,2008,3.21,0.0,0.0,1.1,0.16,,1.1,22.95,27.88,3.21,27.17,27.17,26.37,21.18,32.53,0,9.433107852584667,9.10719961305667
Syntel Pvt. Ltd.,2009,3.45,0.0,0.0,1.04,0.16,,1.04,23.93,29.59,3.45,25.48,25.48,35.19,19.16,22.72,0,9.674652837226628,9.311894653105046
Syntel Pvt. Ltd.,2010,5.82,0.0,0.0,1.11,0.06,,1.11,19.57,23.5,5.8,22.43,22.48,23.14,18.04,36.25,0,9.79653688436678,9.621197583198724
Syntel Pvt. Ltd.,2011,5.67,0.0,0.0,1.13,0.11,,1.12,20.82,26.89,5.59,24.72,24.8,24.86,20.67,29.39,0,10.071046509729706,9.878872061971776
Syntel Pvt. Ltd.,2012,8.52,0.0,0.0,1.08,0.06,,1.08,26.81,33.42,8.49,30.35,30.4,31.41,25.98,28.08,0,10.322822692163156,10.12632705763297
Syntel Pvt. Ltd.,2013,6.11,0.0,0.0,1.04,0.33,,1.04,28.21,35.02,6.11,30.7,30.73,32.94,26.34,30.96,0,10.66877863486856,10.396084030434498
Syntel Pvt. Ltd.,2014,8.69,0.0,0.0,0.83,0.24,,0.83,29.11,31.1,8.68,26.634999999999998,26.65,31.95,23.134999999999998,3.45,0,10.90715892654648,10.448231877830741
Syntel Pvt. Ltd.,2015,8.76,0.0,0.0,0.7,0.15,,0.7,30.01,35.25,8.72,22.57,22.57,30.96,19.93,7.02,0,11.099510843038866,10.49779458026148
Syntel Pvt. Ltd.,2016,0.34,0.0,0.0,0.76,1.18,,0.76,26.81,35.92,0.3,21.6,21.6,33.96,16.96,-33.18,0,9.580827487184674,10.094665607843288
Syntel Pvt. Ltd.,2017,0.98,0.0,0.0,2.53,0.04,,2.53,28.1,34.81,0.83,73.45,73.45,34.13,36.72,-20.5,0,9.674703121331833,9.86526633971593
Syntel Pvt. Ltd.,2018,2.07,0.0,0.0,1.74,0.01,,1.74,22.86,27.51,2.05,40.9,40.9,26.52,27.85,32.42,0,10.205072530156901,10.146041497370161
Syntel Pvt. Ltd.,2019,1.95,0.06,0.13,1.33,0.12,20.66,1.24,14.09,22.01,1.95,18.09,19.39,26.42,10.29,8.12,0,10.844861064777746,10.224120725127595
Syntel Pvt. Ltd.,2020,2.47,0.07,0.15,1.0,0.11,25.63,0.88,24.86,27.01,2.47,22.7,25.91,32.98,12.24,-4.61,0,11.002266493983559,10.176943917723927
Syntel Pvt. Ltd.,2021,2.47,0.07,0.15,1.0,0.11,25.63,0.88,24.86,27.01,2.47,22.7,25.91,32.98,12.24,-4.61,0,11.002266493983559,10.176943917723927
Tanla Platforms Ltd.,2003,3.9,0.0,0.0,1.14,0.39,,1.14,49.91,52.34,3.9,58.13,58.13,55.32,49.41,264.97,0,4.289088639014612,4.048300623720694
Tanla Platforms Ltd.,2004,5.08,0.0,0.0,0.74,0.15,,0.74,63.98,64.38,5.08,49.51,49.51,68.96,42.46,24.26,0,5.030437921392435,4.26549281841793
Tanla Platforms Ltd.,2005,6.82,0.0,0.0,1.66,0.42,,1.66,61.33,66.22,6.82,102.96,102.96,68.09,90.3,481.46,0,6.0428703351678825,6.025865973825314
Tanla Platforms Ltd.,2006,34.15,0.0,0.0,0.31,-0.04,,0.31,63.25,64.98,34.15,22.09,22.09,68.38,21.32,98.09,0,8.55267615866157,6.709426284042365
Tanla Platforms Ltd.,2007,7.55,0.0,0.0,0.25,0.06,,0.25,57.38,66.44,7.55,16.61,16.61,66.41,15.77,57.33,0,8.731852856122137,7.162630028457801
Tanla Platforms Ltd.,2008,4.26,0.0,0.0,0.29,0.12,,0.29,40.51,50.28,4.26,12.09,12.09,67.1,11.22,33.6,0,8.84773358366992,7.452286435213299
Tanla Platforms Ltd.,2009,4.07,0.0,0.0,0.08,0.05,,0.08,6.04,-0.94,3.95,0.54,0.54,47.87,0.51,-70.38,0,8.842532255045118,6.235586504807383
Tanla Platforms Ltd.,2010,6.66,0.0,0.0,0.04,0.04,,0.04,-49.03,-86.26,4.09,-2.23,-2.23,39.08,-2.14,-43.77,0,8.785019435156668,5.6598305871270185
Tanla Platforms Ltd.,2011,6.01,0.0,0.0,0.06,0.02,,0.06,-28.38,-37.78,5.66,-1.68,-1.68,-0.54,-1.63,28.28,0,8.773198821007465,5.90889782345102
Tanla Platforms Ltd.,2012,4.19,0.0,0.0,0.04,0.01,,0.04,-1.59,-7.42,3.99,-0.09,-0.09,4.59,-0.09,-26.09,0,8.777632527474145,5.6065370902173655
Tanla Platforms Ltd.,2013,8.42,0.0,0.0,0.04,-0.07,,0.04,0.06,-29.92,8.38,0.0,0.0,22.56,0.0,-5.55,0,8.739808603289362,5.549465114271844
Tanla Platforms Ltd.,2014,2.01,0.0,0.0,0.21,0.07,,0.21,2.92,3.73,1.98,0.65,0.65,8.79,0.62,415.79,0,8.810966673504335,7.189997582683553
Tanla Platforms Ltd.,2015,2.06,0.0,0.0,0.44,0.03,23.98,0.44,1.39,3.52,2.06,0.62,0.62,8.86,0.57,111.11,0,8.841737428600585,7.937196108788948
Tanla Platforms Ltd.,2016,1.71,0.0,0.0,0.78,0.08,198.21,0.78,5.68,-0.3,1.71,4.46,4.46,7.43,3.89,78.15,0,8.952825330996523,8.514629909013072
Tanla Platforms Ltd.,2017,1.6,0.0,0.0,1.06,0.02,6.16,1.06,1.48,0.91,1.52,1.58,1.58,7.74,1.22,38.74,0,9.1112711357639,8.84208433965029
Tanla Platforms Ltd.,2018,2.0,0.06,0.09,1.19,-0.02,8.8,1.14,2.51,2.4,1.73,2.88,3.01,10.76,2.07,16.98,0,9.28091998392439,8.998890680190229
Tanla Platforms Ltd.,2019,2.21,0.0,0.0,1.55,0.11,791.6999999999999,1.48,-14.04,-22.42,2.12,-21.03,-21.95,12.61,-15.31,31.01,0,9.092918521084728,9.268958275797848
Tanla Platforms Ltd.,2020,1.77,0.0,0.0,1.34,0.26,1574.6,1.34,12.95,20.41,1.6,17.89,17.89,15.14,12.68,-15.89,0,9.204764857642997,9.095916687376215
Tanla Platforms Ltd.,2021,1.77,0.0,0.0,1.34,0.26,1574.6,1.34,12.95,20.41,1.6,17.89,17.89,15.14,12.68,-15.89,0,9.204764857642997,9.095916687376215
Tata Technologies Ltd.,2000,0.85,0.19,0.36,3.44,,11.48,2.37,,12.03,0.7,,,,,-12.21,0,,
Tata Technologies Ltd.,2001,1.13,0.3,0.85,2.56,0.0,5.22,1.6,3.62,5.93,1.13,5.85,9.34,11.62,4.07,21.43,0,6.607460668479512,6.551651600411697
Tata Technologies Ltd.,2002,1.26,0.33,1.01,3.39,0.24,7.6,1.76,4.51,10.97,1.26,7.96,15.37,21.46,5.36,32.28,0,6.740401149309969,6.831414045725414
Tata Technologies Ltd.,2003,1.12,0.19,0.52,4.36,0.23,6.48,2.5,5.15,5.13,1.12,13.03,22.75,10.79,8.09,41.62,0,6.753671263599422,7.17938418611167
Tata Technologies Ltd.,2004,0.89,0.09,0.24,5.07,0.27,6.13,3.7,3.79,5.23,0.89,14.12,19.37,10.98,7.23,29.84,0,6.8531934909894545,7.440498938049059
Tata Technologies Ltd.,2005,1.61,0.0,0.0,1.37,0.04,12.86,1.33,4.51,7.35,1.61,6.07,6.23,11.17,4.5,26.16,0,8.135346948906706,7.672850958854666
Tata Technologies Ltd.,2006,1.25,0.0,0.0,0.79,0.02,185.5,0.79,2.05,8.45,1.25,1.66,1.66,6.23,1.38,6.29,0,8.165960554081792,7.733814910661824
Tata Technologies Ltd.,2007,1.09,0.0,0.0,0.89,0.08,482.89,0.89,10.44,15.21,1.09,9.32,9.33,18.32,7.76,21.49,0,8.296795865770052,7.928514128445383
Tata Technologies Ltd.,2008,2.16,0.09,0.12,1.07,0.05,23.22,1.01,14.89,21.91,2.16,15.28,16.24,24.85,12.82,34.22,0,8.470457914519063,8.222795284815726
Tata Technologies Ltd.,2009,1.49,0.07,0.1,1.01,0.17,63.75,0.91,19.49,27.39,1.49,18.14,20.13,29.51,14.82,2.79,0,8.618593877286376,8.250306717154109
Tata Technologies Ltd.,2010,1.77,0.08,0.11,1.18,0.17,76.22,1.07,18.41,25.79,1.75,20.09,22.27,27.07,15.89,28.8,0,8.726464973076741,8.503418757994398
Tata Technologies Ltd.,2011,2.28,0.07,0.09,1.2,0.1,115.6,1.09,19.56,26.41,2.06,22.18,24.39,27.18,17.92,30.59,0,9.039350369924172,8.770283819098399
Tata Technologies Ltd.,2012,2.21,0.05,0.08,1.16,0.23,154.51,1.07,23.35,32.03,1.52,25.89,28.06,32.03,20.37,20.3,0,9.212946971841133,8.955060950631902
Tata Technologies Ltd.,2013,2.15,0.08,0.12,1.21,0.2,176.08,1.1,21.06,27.92,2.15,24.03,26.4,28.85,18.36,14.33,0,9.312824755528508,9.088940804545256
Tata Technologies Ltd.,2014,0.91,0.08,0.16,1.47,0.13,182.15,1.29,19.77,24.52,0.9,26.48,30.13,25.98,17.92,10.58,0,9.338267339105862,9.189535442542994
Tata Technologies Ltd.,2015,2.12,0.1,0.14,1.66,0.16,251.48,1.44,20.4,24.35,1.52,30.11,34.6,27.3,20.91,9.88,0,9.222091061408845,9.283767398053026
Tata Technologies Ltd.,2016,2.16,0.09,0.13,1.5,0.21,278.26,1.32,19.82,23.35,2.13,26.81,30.38,27.63,21.61,2.56,0,9.26994800624781,9.309008543772885
Tata Technologies Ltd.,2017,2.17,0.0,0.0,1.51,0.16,106.83,1.42,15.55,20.58,2.12,22.6,24.09,23.83,17.56,0.96,0,9.168924451116592,9.318548828398137
Tata Technologies Ltd.,2018,2.42,0.0,0.0,1.63,0.16,6653.0,1.63,15.69,21.84,2.41,25.8,25.83,25.39,19.63,8.16,0,9.19864221456369,9.396952710187294
Tata Technologies Ltd.,2019,3.21,0.08,0.11,1.6,0.21,43.99,1.51,21.16,28.02,3.2,35.95,38.0,24.78,28.61,0.73,0,9.239802082125802,9.404211639998373
Tata Technologies Ltd.,2020,1.18,0.05,0.1,1.25,0.46,14.54,1.13,10.1,13.96,1.18,11.67,12.91,18.87,7.17,-16.17,0,9.857035153662789,9.227836419592935
Tata Technologies Ltd.,2021,1.18,0.05,0.1,1.25,0.46,14.54,1.13,10.1,13.96,1.18,11.67,12.91,18.87,7.17,-16.17,0,9.857035153662789,9.227836419592935
Technvision Ventures Ltd.,2001,30.505,0.01,0.01,0.28,-0.04,,0.28,90.78,17.075,30.505,,,91.47,,,0,4.460144413937834,4.476199804691132
Technvision Ventures Ltd.,2002,11.01,0.0,0.0,0.56,0.11,,0.56,31.12,34.15,11.01,17.75,17.75,36.69,16.82,-38.91,0,4.741447804280639,3.983413001514819
Technvision Ventures Ltd.,2003,12.91,0.0,0.0,0.16,-0.03,,0.16,13.37,16.04,10.97,2.35,2.35,20.0,2.17,-68.34,0,4.754451888703846,2.833213344056216
Technvision Ventures Ltd.,2004,5.02,0.0,0.0,0.29,0.58,,0.29,4.7,4.7,2.1,1.38,1.39,15.97,1.3,84.12,0,4.745801315727837,3.4436180975461075
Technvision Ventures Ltd.,2005,4.29,0.0,0.0,0.42,-0.02,,0.42,7.38,10.76,1.6,3.18,3.18,15.05,2.95,48.56,0,4.804840381116659,3.8394523125933104
Technvision Ventures Ltd.,2006,6.79,0.17,0.22,0.29,-0.19,9.5,0.26,9.89,14.01,2.94,2.62,2.93,19.89,2.41,-22.15,0,5.17558460116574,3.5890591188317256
Technvision Ventures Ltd.,2007,3.56,0.17,0.25,0.63,-0.01,2.95,0.51,3.94,4.29,2.32,2.02,2.49,13.97,1.8,137.29,0,5.300814246746624,4.45318382899021
Technvision Ventures Ltd.,2008,3.7,0.22,0.36,0.34,-0.07,2.95,0.26,5.7,6.35,2.99,1.92,2.51,-12.55,1.64,-44.35,0,5.4169888962655355,3.86702563949741
Technvision Ventures Ltd.,2009,3.9,0.22,0.35,0.32,0.0,20.5,0.24,7.59,6.75,3.24,1.86,2.52,9.29,1.59,-3.14,0,5.429784129290343,3.835141961092188
Technvision Ventures Ltd.,2010,7.05,0.27,0.42,0.33,0.01,2.46,0.24,6.24,7.28,5.74,1.49,2.06,15.59,1.32,3.89,0,5.423627557513483,3.8732821771117156
Technvision Ventures Ltd.,2011,6.23,0.19,0.29,0.32,0.06,3.0,0.23,0.54,1.08,5.24,0.15,0.2,-17.03,0.14,-3.53,0,5.382198850528739,3.8372994592322094
Technvision Ventures Ltd.,2012,6.21,0.26,0.38,0.26,0.01,4.75,0.2,-2.43,-2.65,5.47,-0.56,-0.75,-17.22,-0.51,-16.16,0,5.38357721049886,3.6609942506244004
